executorId,attempt,taskId,launchTime,executorDeserializeTime,executorRunTime,bytesRead,recordsRead,jvmGcTime,memoryBytesSpilled,resultSerializationTime,resultSize,bytesWritten,recordsWritten,writeTime
11,0,482,2015-12-28T14:29:50.390GMT,6,141879,273168400,87,234,0,0,2812,780,4,91626
14,0,481,2015-12-28T14:29:50.097GMT,5,105925,271868635,86,111,0,0,2812,778,4,71686
12,0,480,2015-12-28T14:29:49.907GMT,7,125099,274176883,88,76,0,0,2808,585,3,54639
10,0,472,2015-12-28T14:28:59.692GMT,5,147128,274344866,87,163,0,0,2812,780,4,78513
3,0,473,2015-12-28T14:29:05.035GMT,5,133607,272778055,87,142,0,0,2811,780,4,88493
6,0,470,2015-12-28T14:28:52.004GMT,5,145317,273686467,88,86,0,0,2811,585,3,54762
8,0,471,2015-12-28T14:28:52.359GMT,4,152150,273715058,87,157,0,0,2807,778,4,76668
13,0,476,2015-12-28T14:29:09.458GMT,5,125532,271920891,86,63,0,0,2808,778,4,62786
8,0,477,2015-12-28T14:29:20.289GMT,5,135029,272904887,87,144,0,0,2807,780,4,66490
5,0,474,2015-12-28T14:29:06.892GMT,5,30041,50537142,16,23,0,0,2807,195,1,62093
0,0,475,2015-12-28T14:29:07.371GMT,11,137067,274538749,88,136,0,0,2811,585,3,54151
5,0,478,2015-12-28T14:29:36.947GMT,5,141681,271937365,87,129,0,0,2807,780,4,66135
15,0,479,2015-12-28T14:29:48.176GMT,5,30667,52702719,17,14,0,0,2812,195,1,54991
