"2045.0","8.0","280.0124254780431"
"2026.0","2.0","276.8451221492015"
"2024.0","5.0","279.03779712214083"
"2068.0","6.0","280.9218277245237"
"2064.0","8.0","280.46273135329346"
"2094.0","8.0","280.5734664424773"
"2061.0","12.0","278.99316105737347"
"2072.0","7.0","281.078445305039"
"2049.0","1.0","277.8278227775328"
"2010.0","3.0","276.2418583226827"
"2066.0","9.0","279.918327465392"
"2044.0","12.0","278.4404241746472"
"2019.0","2.0","276.3052909105344"
"2024.0","10.0","278.58055492113994"
"2094.0","1.0","278.5374222293977"
"2052.0","10.0","279.2550264368235"
"2077.0","3.0","278.47163932554184"
"2009.0","12.0","277.24429316125344"
"2091.0","8.0","280.69300473120904"
"2047.0","4.0","278.7537306722005"
"2087.0","11.0","279.5798547363281"
"2093.0","2.0","278.0937084197998"
"2052.0","5.0","279.7768349509895"
"2006.0","5.0","278.51778781029486"
"2069.0","8.0","280.48871761509844"
"2046.0","8.0","280.0384113434822"
"2061.0","2.0","277.74039252718586"
"2072.0","4.0","279.3479717589261"
"2076.0","1.0","278.5254684940461"
"2070.0","5.0","280.25424582929884"
"2068.0","7.0","280.97835713048136"
"2057.0","5.0","279.85759705027374"
"2061.0","4.0","279.1332643743147"
"2039.0","9.0","279.30406997680666"
"2077.0","8.0","280.6527666645665"
"2086.0","2.0","278.2378149391117"
"2063.0","4.0","279.2135378118147"
"2075.0","5.0","280.32531305128526"
"2064.0","12.0","279.0094273410143"
"2021.0","7.0","279.8522011049332"
"2050.0","5.0","279.72794534006425"
"2064.0","1.0","278.3992358792213"
"2041.0","11.0","278.88086400349937"
"2070.0","11.0","279.5526000441166"
"2056.0","1.0","278.1650724787011"
"2076.0","7.0","281.0470162668536"
"2027.0","11.0","278.26727367582777"
"2023.0","5.0","278.93858297556045"
"2016.0","4.0","277.7363251267818"
"2048.0","8.0","280.05328631657426"
"2075.0","3.0","278.45938779769403"
"2038.0","9.0","279.273101755778"
"2026.0","1.0","277.3632504511539"
"2017.0","8.0","279.3079666629914"
"2040.0","6.0","280.32157826741536"
"2054.0","8.0","280.2541730873901"
"2008.0","6.0","279.3928192674068"
"2082.0","7.0","281.1430367254442"
"2073.0","7.0","281.1231165110357"
"2063.0","12.0","278.9870853650752"
"2036.0","2.0","276.8451686464507"
"2041.0","12.0","278.41029161022556"
"2044.0","1.0","277.73602934806576"
"2072.0","10.0","279.79342179873197"
"2075.0","1.0","278.4914273661952"
"2027.0","4.0","278.1036872016059"
"2050.0","2.0","277.2922686440604"
"2007.0","2.0","276.23504105187897"
"2075.0","4.0","279.3897698465983"
"2027.0","10.0","278.65311076783917"
"2093.0","7.0","281.0807621125252"
"2023.0","7.0","279.85327631280904"
"2050.0","6.0","280.4773003641764"
"2059.0","9.0","279.80785081651476"
"2058.0","11.0","279.22519938151044"
"2086.0","9.0","280.18980204264324"
"2098.0","9.0","280.1867440742359"
"2009.0","5.0","278.6228688471588"
"2073.0","9.0","280.0407258686266"
"2016.0","12.0","277.4451951446274"
"2070.0","4.0","279.267320224695"
"2015.0","4.0","277.5870579769737"
"2056.0","11.0","279.17805543122466"
"2099.0","10.0","279.90057761899885"
"2036.0","11.0","278.76533935546877"
"2095.0","7.0","281.11662366313317"
"2059.0","5.0","279.9779512685687"
"2090.0","10.0","279.8117017192225"
"2085.0","12.0","279.2262093458192"
"2035.0","1.0","277.40841325329194"
"2090.0","9.0","280.11450525919594"
"2027.0","8.0","279.5892035371514"
"2069.0","6.0","280.93878039979097"
"2034.0","11.0","278.6226373799642"
"2037.0","5.0","279.52389378701486"
"2023.0","12.0","277.7591375066754"
"2034.0","2.0","276.97641067504884"
"2044.0","5.0","279.7820327758789"
"2094.0","5.0","280.4871686381678"
"2013.0","4.0","277.6268788655599"
"2085.0","7.0","281.15406527300644"
"2088.0","7.0","281.0567806120842"
"2094.0","10.0","279.7820537444084"
"2030.0","12.0","277.9806659188688"
"2090.0","7.0","281.1737722581433"
"2046.0","7.0","280.42357802852507"
"2048.0","4.0","278.68573138524613"
"2027.0","9.0","278.96966039264015"
"2081.0","6.0","281.15104217529296"
"2084.0","11.0","279.63117782860473"
"2087.0","6.0","281.1302674865723"
"2025.0","12.0","277.90538444460446"
"2097.0","6.0","281.13894059030633"
"2056.0","8.0","280.2585673451851"
"2041.0","2.0","277.06948716299877"
"2095.0","4.0","279.6096618652344"
"2040.0","1.0","277.5782253142326"
"2084.0","12.0","279.200193343624"
"2040.0","10.0","279.0497567945911"
"2092.0","2.0","278.2236970046471"
"2054.0","5.0","279.76316543633794"
"2052.0","4.0","278.8053990414268"
"2041.0","3.0","277.4290841871692"
"2031.0","11.0","278.4869790649414"
"2072.0","3.0","278.15220105830196"
"2086.0","10.0","279.81731100033824"
"2007.0","7.0","279.4388831872082"
"2079.0","8.0","280.68318978586507"
"2066.0","8.0","280.4573512441638"
"2035.0","12.0","278.1056757280904"
"2027.0","6.0","279.9482580275763"
"2039.0","11.0","278.79294362386065"
"2043.0","8.0","280.0182647705078"
"2064.0","7.0","280.9595509449776"
"2060.0","4.0","279.0052035296405"
"2071.0","7.0","281.0950935506254"
"2096.0","9.0","280.1345045123184"
"2080.0","8.0","280.7642165645476"
"2100.0","9.0","280.21644004539206"
"2007.0","12.0","277.13268732093593"
"2080.0","9.0","280.1350769551595"
"2077.0","6.0","281.07814875284834"
"2091.0","2.0","278.32762859889436"
"2073.0","6.0","280.9979724549411"
"2099.0","1.0","278.7754141038464"
"2080.0","5.0","280.61344117195375"
"2041.0","5.0","279.615179640247"
